,nasid,position,ts,mac,controllerid,pwr,count
152,4014,center,2017-12-27 07:55:18,d0:b3:3f:ce:be:a9,[8],[-79.6969696969697],1
153,4014,center,2017-12-27 07:55:19,d0:b3:3f:ce:be:a9,"[12, 13]","[-85.66666666666667, -84.66666666666667]",2
154,4014,center,2017-12-27 07:55:23,d0:b3:3f:ce:be:a9,"[9, 14]","[-85.5, -87.0]",2
155,4014,center,2017-12-27 07:55:25,d0:b3:3f:ce:be:a9,[8],[-81.26190476190476],1
156,4014,center,2017-12-27 07:55:26,d0:b3:3f:ce:be:a9,"[12, 13]","[-83.89473684210526, -84.25]",2
157,4014,center,2017-12-27 07:55:28,d0:b3:3f:ce:be:a9,[9],[-87.0],1
158,4014,center,2017-12-27 07:55:30,d0:b3:3f:ce:be:a9,"[8, 13, 14]","[-82.55, -89.0, -84.41666666666667]",3
159,4014,center,2017-12-27 07:55:31,d0:b3:3f:ce:be:a9,[12],[-87.25],1
160,4014,center,2017-12-27 07:55:36,d0:b3:3f:ce:be:a9,[8],[-86.0],1
161,4014,center,2017-12-27 07:55:37,d0:b3:3f:ce:be:a9,"[12, 13]","[-87.0, -85.85714285714286]",2
162,4014,center,2017-12-27 07:55:43,d0:b3:3f:ce:be:a9,[8],[-85.42857142857143],1
163,4014,center,2017-12-27 07:55:44,d0:b3:3f:ce:be:a9,[13],[-79.38095238095238],1
164,4014,center,2017-12-27 07:55:45,d0:b3:3f:ce:be:a9,[12],[-86.18181818181819],1
165,4014,center,2017-12-27 07:55:48,d0:b3:3f:ce:be:a9,[8],[-85.3529411764706],1
166,4014,center,2017-12-27 07:55:49,d0:b3:3f:ce:be:a9,"[12, 13]","[-83.65, -75.38095238095238]",2
167,4014,center,2017-12-27 07:55:53,d0:b3:3f:ce:be:a9,[8],[-81.2],1
168,4014,center,2017-12-27 07:55:54,d0:b3:3f:ce:be:a9,[13],[-74.45714285714286],1
169,4014,center,2017-12-27 07:55:55,d0:b3:3f:ce:be:a9,[12],[-79.64864864864865],1
